id,customer_id,text,label,service,amount,currency,date,frequency
EML01841,CUST0125,"NWSDB billing notice: current amount payable is LKR 1,099.",0,NWSDB,1099.0,LKR,2026-04-18,monthly
EML01842,CUST0092,"Daraz transaction processed: LKR 50,351.",0,Daraz,50351.0,LKR,2026-06-24,one-time
EML01843,CUST0067,Billing confirmation for Canva Pro: $13.86.,1,Canva Pro,13.86,USD,2026-02-05,monthly
EML01844,CUST0187,"BOC receipt: transaction amount LKR 21,608.",0,BOC,21608.0,LKR,2026-01-12,one-time
EML01845,CUST0183,"LECO account statement: LKR 7,745 payable for the current period.",0,LECO,7745.0,LKR,2026-02-03,monthly
EML01846,CUST0112,Your payment of $11.11 for Microsoft 365 was received for the current period.,1,Microsoft 365,11.11,USD,2026-04-01,monthly
EML01847,CUST0171,"Payment received for Daraz order #223179: LKR 38,370.",0,Daraz,38370.0,LKR,2026-04-03,one-time
EML01848,CUST0259,"Payment received for BOC order #438817: LKR 58,024.",0,BOC,58024.0,LKR,2026-01-22,one-time
EML01849,CUST0137,Billing confirmation for Apple Services: $19.20.,1,Apple Services,19.2,USD,2026-03-02,monthly
EML01850,CUST0031,"Daraz receipt: transaction amount LKR 55,189.",0,Daraz,55189.0,LKR,2026-06-10,one-time
EML01851,CUST0095,"Your LECO account has a balance of LKR 13,246.",0,LECO,13246.0,LKR,2026-04-22,monthly
EML01852,CUST0188,"Your payment of LKR 17,946 for Google Play was received for the current period.",1,Google Play,17946.0,LKR,2026-02-01,weekly
EML01853,CUST0284,Your payment of $15.20 for Figma was received for the current period.,1,Figma,15.2,USD,2026-03-15,monthly
EML01854,CUST0216,"Uber transaction processed: LKR 97,086.",0,Uber,97086.0,LKR,2026-02-20,one-time
EML01855,CUST0272,Your Figma account was charged $42.30. The current plan remains active.,1,Figma,42.3,USD,2026-01-12,monthly
EML01856,CUST0114,Your Microsoft 365 account was charged $9.59. The current plan remains active.,1,Microsoft 365,9.59,USD,2026-06-29,monthly
EML01857,CUST0066,Your Netflix account was charged $12.39. The current plan remains active.,1,Netflix,12.39,USD,2026-04-21,monthly
EML01858,CUST0073,"Your NWSDB account has a balance of LKR 1,415.",0,NWSDB,1415.0,LKR,2026-05-12,monthly
EML01859,CUST0249,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-01-29,monthly
EML01860,CUST0099,"Payment received for PickMe Food order #308286: LKR 8,191.",0,PickMe Food,8191.0,LKR,2026-04-04,one-time
EML01861,CUST0157,Your payment of $18.87 for YouTube Premium was received for the current period.,1,YouTube Premium,18.87,USD,2026-01-06,monthly
EML01862,CUST0030,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-01-26,monthly
EML01863,CUST0019,"Your Commercial Bank transaction was completed for LKR 29,483.",0,Commercial Bank,29483.0,LKR,2026-08-09,one-time
EML01864,CUST0087,"BOC receipt: transaction amount LKR 95,132.",0,BOC,95132.0,LKR,2026-05-16,one-time
EML01865,CUST0152,Your Canva Pro account was charged $17.45. The current plan remains active.,1,Canva Pro,17.45,USD,2026-02-20,monthly
EML01866,CUST0148,"Payment of LKR 6,452 is due for your LECO account for 02 Mar 2026.",0,LECO,6452.0,LKR,2026-03-02,monthly
EML01867,CUST0183,Temu transaction processed: $112.52.,0,Temu,112.52,USD,2026-02-28,one-time
EML01868,CUST0277,"NWSDB billing notice: current amount payable is LKR 2,251.",0,NWSDB,2251.0,LKR,2026-05-20,monthly
EML01869,CUST0018,"Sampath Bank receipt: transaction amount LKR 67,155.",0,Sampath Bank,67155.0,LKR,2026-06-05,one-time
EML01870,CUST0171,"HNB transaction processed: LKR 14,659.",0,HNB,14659.0,LKR,2026-04-22,one-time
EML01871,CUST0256,"Payment received for PickMe Food order #244478: LKR 17,985.",0,PickMe Food,17985.0,LKR,2026-06-25,one-time
EML01872,CUST0154,Payment of $7.02 was processed for your Microsoft 365 plan. Next billing date: 21 Jun 2026.,1,Microsoft 365,7.02,USD,2026-06-21,monthly
EML01873,CUST0127,"Your Commercial Bank transaction was completed for LKR 99,376.",0,Commercial Bank,99376.0,LKR,2026-05-28,one-time
EML01874,CUST0286,Billing confirmation for ChatGPT Plus: $20.00.,1,ChatGPT Plus,20.0,USD,2026-01-15,monthly
EML01875,CUST0136,Payment of $57.25 was processed for your Adobe Creative Cloud plan. Next billing date: 02 Apr 2026.,1,Adobe Creative Cloud,57.25,USD,2026-04-02,monthly
EML01876,CUST0166,Your Canva Pro account was charged $14.97. The current plan remains active.,1,Canva Pro,14.97,USD,2026-02-26,monthly
EML01877,CUST0160,Payment of $13.31 was processed for your Google One plan. Next billing date: 19 Mar 2026.,1,Google One,13.31,USD,2026-03-19,monthly
EML01878,CUST0186,"Payment of LKR 11,112 is due for your CEB account for 12 Jan 2026.",0,CEB,11112.0,LKR,2026-01-12,monthly
EML01879,CUST0186,"Payment received for Uber Eats order #808051: LKR 32,589.",0,Uber Eats,32589.0,LKR,2026-07-02,one-time
EML01880,CUST0264,"Your PickMe Food transaction was completed for LKR 65,400.",0,PickMe Food,65400.0,LKR,2026-06-04,one-time
EML01881,CUST0211,Your payment of $2.52 for Google One was received for the current period.,1,Google One,2.52,USD,2026-06-09,monthly
EML01882,CUST0097,"LECO account statement: LKR 5,574 payable for the current period.",0,LECO,5574.0,LKR,2026-05-01,monthly
EML01883,CUST0292,Your YouTube Premium account was charged $14.67. The current plan remains active.,1,YouTube Premium,14.67,USD,2026-07-22,monthly
EML01884,CUST0176,"PickMe Food receipt: transaction amount LKR 8,059.",0,PickMe Food,8059.0,LKR,2026-06-04,one-time
EML01885,CUST0188,"Billing confirmation for Google Play: LKR 11,243.",1,Google Play,11243.0,LKR,2026-02-06,weekly
EML01886,CUST0165,Your payment of $16.15 for YouTube Premium was received for the current period.,1,YouTube Premium,16.15,USD,2026-05-13,monthly
EML01887,CUST0013,"Uber transaction processed: LKR 43,343.",0,Uber,43343.0,LKR,2026-04-06,one-time
EML01888,CUST0158,Billing confirmation for YouTube Premium: $17.21.,1,YouTube Premium,17.21,USD,2026-03-28,monthly
EML01889,CUST0031,"Payment of LKR 71,928 was processed for your Google Play plan. Next billing date: 28 Jan 2026.",1,Google Play,71928.0,LKR,2026-01-28,weekly
EML01890,CUST0080,Billing confirmation for Spotify Premium: $5.74.,1,Spotify Premium,5.74,USD,2026-04-30,monthly
EML01891,CUST0184,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-04-08,monthly
EML01892,CUST0230,"Your NWSDB account has a balance of LKR 5,301.",0,NWSDB,5301.0,LKR,2026-03-28,monthly
EML01893,CUST0184,"NWSDB billing notice: current amount payable is LKR 2,984.",0,NWSDB,2984.0,LKR,2026-06-11,monthly
EML01894,CUST0161,Your YouTube Premium account was charged $14.97. The current plan remains active.,1,YouTube Premium,14.97,USD,2026-01-14,monthly
EML01895,CUST0293,"Mobitel billing notice: current amount payable is LKR 6,034.",0,Mobitel,6034.0,LKR,2026-02-02,monthly
EML01896,CUST0092,"Your payment of LKR 78,538 for Google Play was received for the current period.",1,Google Play,78538.0,LKR,2026-02-20,weekly
EML01897,CUST0273,Your Adobe Creative Cloud account was charged $43.53. The current plan remains active.,1,Adobe Creative Cloud,43.53,USD,2026-04-17,monthly
EML01898,CUST0119,"Payment received for HNB order #168111: LKR 46,710.",0,HNB,46710.0,LKR,2026-07-03,one-time
EML01899,CUST0227,"PickMe Food transaction processed: LKR 72,565.",0,PickMe Food,72565.0,LKR,2026-07-09,one-time
EML01900,CUST0258,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-03-02,monthly
EML01901,CUST0004,"Your PickMe Food transaction was completed for LKR 73,256.",0,PickMe Food,73256.0,LKR,2026-03-02,one-time
EML01902,CUST0246,"Payment received for Uber Eats order #827681: LKR 56,911.",0,Uber Eats,56911.0,LKR,2026-01-19,one-time
EML01903,CUST0137,Your payment of $8.65 for Apple Services was received for the current period.,1,Apple Services,8.65,USD,2026-05-31,monthly
EML01904,CUST0270,"Payment received for Sampath Bank order #311458: LKR 38,420.",0,Sampath Bank,38420.0,LKR,2026-06-03,one-time
EML01905,CUST0252,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-04-27,monthly
EML01906,CUST0284,Billing confirmation for Apple Services: $19.77.,1,Apple Services,19.77,USD,2026-04-17,monthly
EML01907,CUST0126,"Uber receipt: transaction amount LKR 36,836.",0,Uber,36836.0,LKR,2026-02-05,one-time
EML01908,CUST0125,"NWSDB account statement: LKR 5,053 payable for the current period.",0,NWSDB,5053.0,LKR,2026-05-13,monthly
EML01909,CUST0001,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-05-31,monthly
EML01910,CUST0073,"Your Uber Eats transaction was completed for LKR 66,170.",0,Uber Eats,66170.0,LKR,2026-06-06,one-time
EML01911,CUST0037,"Your HNB transaction was completed for LKR 61,920.",0,HNB,61920.0,LKR,2026-08-26,one-time
EML01912,CUST0214,Billing confirmation for Canva Pro: $14.86.,1,Canva Pro,14.86,USD,2026-02-04,monthly
EML01913,CUST0108,Your Google One account was charged $7.69. The current plan remains active.,1,Google One,7.69,USD,2026-04-11,monthly
EML01914,CUST0252,Your payment of $14.87 for YouTube Premium was received for the current period.,1,YouTube Premium,14.87,USD,2026-01-11,monthly
EML01915,CUST0282,"Your Mobitel account has a balance of LKR 1,787.",0,Mobitel,1787.0,LKR,2026-06-08,monthly
EML01916,CUST0117,"Mobitel account statement: LKR 6,131 payable for the current period.",0,Mobitel,6131.0,LKR,2026-04-04,monthly
EML01917,CUST0195,Your payment of $43.11 for Figma was received for the current period.,1,Figma,43.11,USD,2026-04-02,monthly
EML01918,CUST0085,Your Figma account was charged $17.83. The current plan remains active.,1,Figma,17.83,USD,2026-06-10,monthly
EML01919,CUST0237,"Payment received for Commercial Bank order #633663: LKR 13,607.",0,Commercial Bank,13607.0,LKR,2026-05-19,one-time
EML01920,CUST0211,"Payment received for PickMe order #310650: LKR 30,748.",0,PickMe,30748.0,LKR,2026-07-05,one-time
EML01921,CUST0090,"Your Mobitel account has a balance of LKR 6,805.",0,Mobitel,6805.0,LKR,2026-04-01,monthly
EML01922,CUST0210,"Payment received for PickMe Food order #892320: LKR 51,941.",0,PickMe Food,51941.0,LKR,2026-04-10,one-time
EML01923,CUST0126,Your Spotify Premium account was charged $10.64. The current plan remains active.,1,Spotify Premium,10.64,USD,2026-04-07,monthly
EML01924,CUST0229,"Uber receipt: transaction amount LKR 1,588.",0,Uber,1588.0,LKR,2026-01-13,one-time
EML01925,CUST0256,"Uber Eats transaction processed: LKR 74,008.",0,Uber Eats,74008.0,LKR,2026-03-13,one-time
EML01926,CUST0105,"PickMe transaction processed: LKR 54,628.",0,PickMe,54628.0,LKR,2026-04-23,one-time
EML01927,CUST0258,"Your Mobitel account has a balance of LKR 6,507.",0,Mobitel,6507.0,LKR,2026-07-23,monthly
EML01928,CUST0006,"Sampath Bank transaction processed: LKR 29,845.",0,Sampath Bank,29845.0,LKR,2026-01-06,one-time
EML01929,CUST0078,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-03-02,monthly
EML01930,CUST0104,Billing confirmation for Figma: $36.69.,1,Figma,36.69,USD,2026-04-15,monthly
EML01931,CUST0196,"Your Uber transaction was completed for LKR 31,444.",0,Uber,31444.0,LKR,2026-06-09,one-time
EML01932,CUST0252,"Payment of LKR 8,877 is due for your LECO account for 11 Apr 2026.",0,LECO,8877.0,LKR,2026-04-11,monthly
EML01933,CUST0133,"Uber Eats transaction processed: LKR 17,731.",0,Uber Eats,17731.0,LKR,2026-07-13,one-time
EML01934,CUST0141,"Your Dialog account has a balance of LKR 7,915.",0,Dialog,7915.0,LKR,2026-05-14,monthly
EML01935,CUST0184,"Billing confirmation for Google Play: LKR 52,772.",1,Google Play,52772.0,LKR,2026-01-30,weekly
EML01936,CUST0200,"HNB receipt: transaction amount LKR 78,748.",0,HNB,78748.0,LKR,2026-04-13,one-time
EML01937,CUST0147,Payment of $3.20 was processed for your Google One plan. Next billing date: 09 May 2026.,1,Google One,3.2,USD,2026-05-09,monthly
EML01938,CUST0201,Your payment of $17.40 for YouTube Premium was received for the current period.,1,YouTube Premium,17.4,USD,2026-01-23,monthly
EML01939,CUST0225,"SLT account statement: LKR 3,797 payable for the current period.",0,SLT,3797.0,LKR,2026-02-02,monthly
EML01940,CUST0156,"Dialog account statement: LKR 7,357 payable for the current period.",0,Dialog,7357.0,LKR,2026-04-16,monthly
EML01941,CUST0206,"Commercial Bank receipt: transaction amount LKR 85,887.",0,Commercial Bank,85887.0,LKR,2026-06-07,one-time
EML01942,CUST0296,"Your payment of LKR 19,821 for Google Play was received for the current period.",1,Google Play,19821.0,LKR,2026-02-15,weekly
EML01943,CUST0085,"Your PickMe transaction was completed for LKR 66,621.",0,PickMe,66621.0,LKR,2026-01-27,one-time
EML01944,CUST0066,"Uber transaction processed: LKR 74,987.",0,Uber,74987.0,LKR,2026-07-22,one-time
EML01945,CUST0070,Billing confirmation for Microsoft 365: $10.12.,1,Microsoft 365,10.12,USD,2026-02-12,monthly
EML01946,CUST0064,Payment of $7.91 was processed for your Microsoft 365 plan. Next billing date: 11 Jan 2026.,1,Microsoft 365,7.91,USD,2026-01-11,monthly
EML01947,CUST0021,"NWSDB billing notice: current amount payable is LKR 2,123.",0,NWSDB,2123.0,LKR,2026-01-09,monthly
EML01948,CUST0111,Billing confirmation for Microsoft 365: $11.49.,1,Microsoft 365,11.49,USD,2026-01-27,monthly
EML01949,CUST0198,Your Microsoft 365 account was charged $8.10. The current plan remains active.,1,Microsoft 365,8.1,USD,2026-03-31,monthly
EML01950,CUST0237,Billing confirmation for Figma: $51.11.,1,Figma,51.11,USD,2026-04-24,monthly
EML01951,CUST0241,Your payment of $57.65 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,57.65,USD,2026-06-20,monthly
EML01952,CUST0094,"SLT account statement: LKR 7,596 payable for the current period.",0,SLT,7596.0,LKR,2026-03-02,monthly
EML01953,CUST0130,"Your Mobitel account has a balance of LKR 1,867.",0,Mobitel,1867.0,LKR,2026-05-08,monthly
EML01954,CUST0155,Payment of $9.41 was processed for your Netflix plan. Next billing date: 26 Jan 2026.,1,Netflix,9.41,USD,2026-01-26,monthly
EML01955,CUST0254,Your Adobe Creative Cloud account was charged $51.42. The current plan remains active.,1,Adobe Creative Cloud,51.42,USD,2026-07-03,monthly
EML01956,CUST0135,Your Netflix account was charged $8.59. The current plan remains active.,1,Netflix,8.59,USD,2026-04-03,monthly
EML01957,CUST0123,"Your LECO account has a balance of LKR 7,330.",0,LECO,7330.0,LKR,2026-04-17,monthly
EML01958,CUST0033,"Payment of LKR 2,158 is due for your Dialog account for 26 Mar 2026.",0,Dialog,2158.0,LKR,2026-03-26,monthly
EML01959,CUST0124,"Payment of LKR 99,935 was processed for your Google Play plan. Next billing date: 05 Feb 2026.",1,Google Play,99935.0,LKR,2026-02-05,weekly
EML01960,CUST0025,"PickMe receipt: transaction amount LKR 11,473.",0,PickMe,11473.0,LKR,2026-01-24,one-time
EML01961,CUST0255,Your Canva Pro account was charged $15.44. The current plan remains active.,1,Canva Pro,15.44,USD,2026-02-08,monthly
EML01962,CUST0225,Billing confirmation for Adobe Creative Cloud: $52.33.,1,Adobe Creative Cloud,52.33,USD,2026-03-30,monthly
EML01963,CUST0206,Payment of $11.43 was processed for your Spotify Premium plan. Next billing date: 25 Apr 2026.,1,Spotify Premium,11.43,USD,2026-04-25,monthly
EML01964,CUST0233,Billing confirmation for Microsoft 365: $8.70.,1,Microsoft 365,8.7,USD,2026-02-16,monthly
EML01965,CUST0109,Your payment of $17.25 for YouTube Premium was received for the current period.,1,YouTube Premium,17.25,USD,2026-01-28,monthly
EML01966,CUST0240,"CEB billing notice: current amount payable is LKR 12,406.",0,CEB,12406.0,LKR,2026-04-15,monthly
EML01967,CUST0180,"Dialog account statement: LKR 7,870 payable for the current period.",0,Dialog,7870.0,LKR,2026-05-13,monthly
EML01968,CUST0224,Your Spotify Premium account was charged $9.70. The current plan remains active.,1,Spotify Premium,9.7,USD,2026-03-28,monthly
EML01969,CUST0196,Payment of $31.01 was processed for your Adobe Creative Cloud plan. Next billing date: 10 Jun 2026.,1,Adobe Creative Cloud,31.01,USD,2026-06-10,monthly
EML01970,CUST0189,"Your Daraz transaction was completed for LKR 52,221.",0,Daraz,52221.0,LKR,2026-07-31,one-time
EML01971,CUST0183,"SLT account statement: LKR 7,103 payable for the current period.",0,SLT,7103.0,LKR,2026-01-17,monthly
EML01972,CUST0272,Your Figma account was charged $57.50. The current plan remains active.,1,Figma,57.5,USD,2026-04-15,monthly
EML01973,CUST0287,"Payment received for HNB order #737283: LKR 69,844.",0,HNB,69844.0,LKR,2026-07-02,one-time
EML01974,CUST0180,Payment of $9.61 was processed for your Microsoft 365 plan. Next billing date: 18 Mar 2026.,1,Microsoft 365,9.61,USD,2026-03-18,monthly
EML01975,CUST0209,"Payment of LKR 5,757 is due for your SLT account for 06 Jun 2026.",0,SLT,5757.0,LKR,2026-06-06,monthly
EML01976,CUST0281,"Payment received for Commercial Bank order #559382: LKR 1,006.",0,Commercial Bank,1006.0,LKR,2026-08-19,one-time
EML01977,CUST0143,"PickMe Food transaction processed: LKR 36,050.",0,PickMe Food,36050.0,LKR,2026-01-28,one-time
EML01978,CUST0149,"LECO billing notice: current amount payable is LKR 5,948.",0,LECO,5948.0,LKR,2026-07-14,monthly
EML01979,CUST0208,Payment of $12.16 was processed for your Apple Services plan. Next billing date: 02 Jul 2026.,1,Apple Services,12.16,USD,2026-07-02,monthly
EML01980,CUST0280,"Commercial Bank transaction processed: LKR 53,173.",0,Commercial Bank,53173.0,LKR,2026-07-31,one-time
EML01981,CUST0233,"Your CEB account has a balance of LKR 8,147.",0,CEB,8147.0,LKR,2026-01-22,monthly
EML01982,CUST0070,"Uber receipt: transaction amount LKR 66,865.",0,Uber,66865.0,LKR,2026-03-10,one-time
EML01983,CUST0231,Your payment of $18.64 for YouTube Premium was received for the current period.,1,YouTube Premium,18.64,USD,2026-07-23,monthly
EML01984,CUST0099,"Mobitel account statement: LKR 8,425 payable for the current period.",0,Mobitel,8425.0,LKR,2026-06-22,monthly
EML01985,CUST0272,Billing confirmation for Figma: $32.35.,1,Figma,32.35,USD,2026-02-10,monthly
